2016-05-31 00:05:00 	vawelon001	1	1
2016-05-31 00:20:00 	earpa001	1	1
2016-05-31 03:12:00 	earpa001	1	1
2016-05-31 03:28:00 	vawelon001	1	1
2016-05-31 06:47:00 	vawelon001	1	1
2016-05-31 06:59:00 	earpa001	1	1
2016-05-31 07:00:00 	ibarranco001	1	1
2016-05-31 07:00:00 	jsanjorge001	1	1
2016-05-31 07:15:00 	knielson001	1	1
2016-05-31 07:15:00 	btempestad001	1	1
2016-05-31 07:15:00 	mbramar001	1	1
2016-05-31 07:16:00 	ldedos001	1	1
2016-05-31 07:16:00 	fbalas001	1	1
2016-05-31 07:16:00 	ckinney001	1	1
2016-05-31 07:16:00 	iborrasca001	1	1
2016-05-31 07:16:00 	iovan001	1	1
2016-05-31 07:18:00 	chawelon001	1	1
2016-05-31 07:18:00 	lbennett001	1	1
2016-05-31 07:19:00 	zcoronado001	1	1
2016-05-31 07:20:00 	sflorez001	1	1
2016-05-31 07:20:00 	yfinney001	1	1
2016-05-31 07:21:00 	mcassano001	1	1
2016-05-31 07:21:00 	cshipp001	1	1
2016-05-31 07:21:00 	anubarron001	1	1
2016-05-31 07:21:00 	avico001	1	1
2016-05-31 07:21:00 	rfaralso001	1	1
2016-05-31 07:23:00 	lazada001	1	1
2016-05-31 07:23:00 	nbasham001	1	1
2016-05-31 07:23:00 	sparrino001	1	1
2016-05-31 07:24:00 	slowery001	1	1
2016-05-31 07:24:00 	cstaley001	1	1
2016-05-31 07:25:00 	korilla001	1	1
2016-05-31 07:26:00 	tbattles001	1	1
2016-05-31 07:26:00 	ahafon001	1	1
2016-05-31 07:26:00 	apinckney001	1	1
2016-05-31 07:27:00 	monda001	1	1
2016-05-31 07:27:00 	tcarrara001	1	1
2016-05-31 07:29:00 	csolos001	1	1
2016-05-31 07:30:00 	eedward001	1	1
2016-05-31 07:30:00 	pratigan001	1	1
2016-05-31 07:30:00 	rparade001	1	1
2016-05-31 07:30:00 	wvasco001	1	1
2016-05-31 07:30:00 	acampo001	1	1
2016-05-31 07:30:00 	rpantanal001	1	1
2016-05-31 07:30:00 	lcarrara001	1	1
2016-05-31 07:30:00 	lorosco001	1	1
2016-05-31 07:30:00 	cwhelan001	1	1
2016-05-31 07:30:00 	jfrost001	1	1
2016-05-31 07:30:00 	epavone001	1	1
2016-05-31 07:30:00 	ostrum001	1	1
2016-05-31 07:31:00 	dscozzese001	1	1
2016-05-31 07:32:00 	sfusil001	1	1
2016-05-31 07:32:00 	bmullen001	1	1
2016-05-31 07:32:00 	fresumir001	1	1
2016-05-31 07:33:00 	junger001	1	1
2016-05-31 07:33:00 	vhatchett001	1	1
2016-05-31 07:34:00 	jsimonides001	1	1
2016-05-31 07:34:00 	wreynoso001	1	1
2016-05-31 07:34:00 	vlagos001	1	1
2016-05-31 07:35:00 	bridenour001	1	1
2016-05-31 07:35:00 	gcazar001	1	1
2016-05-31 07:37:00 	thagan001	1	1
2016-05-31 07:37:00 	sflecha001	1	1
2016-05-31 07:38:00 	ncalixto001	1	1
2016-05-31 07:39:00 	acalzas001	1	1
2016-05-31 07:40:00 	eorilla001	1	1
2016-05-31 07:40:00 	bhawelon001	1	1
2016-05-31 07:40:00 	pyoung001	1	1
2016-05-31 07:40:00 	vfrente001	1	1
2016-05-31 07:40:00 	lgrogan001	1	1
2016-05-31 07:41:00 	bfrente001	1	1
2016-05-31 07:42:00 	malinai001	1	1
2016-05-31 07:42:00 	vomalla001	1	1
2016-05-31 07:42:33 	sfusil001	1	1
2016-05-31 07:43:00 	cmorluniau001	1	1
2016-05-31 07:43:00 	hmies001	1	1
2016-05-31 07:43:00 	eminto001	1	1
2016-05-31 07:44:00 	lalcazar001	1	1
2016-05-31 07:45:00 	llagos001	1	1
2016-05-31 07:45:00 	lbergen001	1	1
2016-05-31 07:45:00 	fmata001	1	1
2016-05-31 07:45:00 	hblue001	1	1
2016-05-31 07:45:00 	ssinagra001	1	1
2016-05-31 07:45:00 	slea001	1	1
